site,section,title,summary,link,published,body,clustering_index
economic_times,markets,Precious metal price fluctuations could test fast-growing gold token market,"A surge in the price of gold is driving demand for so-called tokenized gold, a fast-growing niche of the digital asset market, which experts warn carries ‍custody and regulatory risks that are not always apparent to investors.",https://economictimes.indiatimes.com/markets/commodities/news/precious-metal-price-fluctuations-could-test-fast-growing-gold-token-market/articleshow/127886636.cms,2026-02-03 12:56:53+00:00,"A surge in the price of gold is driving demand for so-called tokenized gold, a fast-growing niche of the digital asset market, which experts warn carries ‍custody and regulatory risks that are not always apparent to investors.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
economic_times,technology,France ditches Zoom and Teams for homegrown system amid European digital sovereignty push,"In France, civil servants will ditch Zoom and Teams for a homegrown video conference system. Soldiers in Austria are using open source office software to write reports after the military dropped Microsoft Office. Bureaucrats in a German state have also turned to free software for their administrative work.",https://economictimes.indiatimes.com/tech/technology/france-ditches-zoom-and-teams-for-homegrown-system-amid-european-digital-sovereignty-push/articleshow/127885865.cms,2026-02-03 12:58:28+00:00,,
economic_times,technology,Power grid delays challenge Amazon's data centre expansion in Europe,"Amazon faces significant hurdles in expanding its data centres across Europe. Delays in securing power grid connections are impacting growth plans. Industries are urging European Union policymakers to upgrade aging energy grids. Connecting to the transmission network can take up to seven years. This is a major concern for companies like Amazon Web Services, Meta, and Google.",https://economictimes.indiatimes.com/tech/technology/power-grid-delays-challenge-amazons-data-centre-expansion-in-europe/articleshow/127886888.cms,2026-02-03 13:10:08+00:00,,
livemint,companies,"Mankind's profit, revenue miss estimates in Q3, revenue rises 11.5%","The drugmaker’s revenue grew to  ₹3,567 crore in Q3 while its net profit grew 9.5% year-on-year to  ₹414 crore. Profit declined sequentially by 20.4%.",https://www.livemint.com/companies/company-results/mankind-pharma-q3-results-profit-misses-estimates-11770119686989.html,2026-02-03 13:14:42+00:00,"Mankind Pharma’s net profit climbed 9.5% in the third quarter, missing estimates, as revenue increased, driven by domestic growth and consolidation of Bharat Serums and Vaccines Ltd (BSV), which it acquired in 2024.
The drugmaker’s profit rose to₹414 crore in the three months ended December from₹378 crore a year earlier, the company said in a statement on Tuesday. Profit declined 20.4% sequentially. Revenue grew to₹3,567 crore.
ABloombergpoll of 10 brokerages pegged Mankind’s net profit at₹507 crore and revenue at₹3,607 crore. Ebitda was little changed at₹816 crore on-year, while the adjusted Ebitda margin contracted by 170 basis points to 25.9%.
Mankind acquired a 100% stake in BSV for₹13,768 crore in October 2024, giving the generic drugmaker entry into super-specialty, high-entry-barrier products in women's health, fertility and critical care.
Analysts expected Mankind’s domestic business to grow on the back of a steady recovery in its base business after the company took corrective measures in FY25, including leadership changes and improved synergies between divisions.
The company has been focused on increasing the share of its chronic drug portfolio in overall sales. In Q3, the share of its chronic drugs increased by 200 basis points to 39.3%, driven by growth of 16.7% in cardiac drugs and 14.4% in anti-diabetes medicines, the company said.
Mankind’s domestic branded drugs business makes up the major chunk of its overall sales and expanded 11.1% y-o-y to₹3,046 crore.
Its consumer health business grew 5.2% y-o-y to₹203 crore, regaining momentum after a dip in Q2FY26. “We expect growth to improve further,” said Juneja.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
reuters,world,"Middle East needs long-term solution, UAE says ahead of US-Iran crisis talks - Reuters","<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxQSUowcF90bURlYnIzTXgzdlZ6QWlDQ3BaM1ZQaWNTZDBYT3VOSFJva0RDMG1Ydmw2NUltTkt4dS0wdUVRZVk4STB2OXEwQTUzRkFxemVjTnpVWlR3aTBLTF9xTjBxejZzbHlLTWhLcFUyZkl5b0wtQTdvbkpqZXJKT3hRR1paTWwwMTNVM0NSajBVV0Z6YkhhZXlaWnVBU043NXhlS3A4MXdxUHpTRGdFYVBBZ0V0V1FBaXd2eURWdDY0VWozYlE?oc=5"" target=""_blank"">Middle East needs long-term solution, UAE says ahead of US-Iran crisis talks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMixgFBVV95cUxQSUowcF90bURlYnIzTXgzdlZ6QWlDQ3BaM1ZQaWNTZDBYT3VOSFJva0RDMG1Ydmw2NUltTkt4dS0wdUVRZVk4STB2OXEwQTUzRkFxemVjTnpVWlR3aTBLTF9xTjBxejZzbHlLTWhLcFUyZkl5b0wtQTdvbkpqZXJKT3hRR1paTWwwMTNVM0NSajBVV0Z6YkhhZXlaWnVBU043NXhlS3A4MXdxUHpTRGdFYVBBZ0V0V1FBaXd2eURWdDY0VWozYlE?oc=5,2026-02-03 13:22:17+00:00,,
reuters,world,"Poland to probe possible links between Epstein and Russia, PM Tusk says - Reuters","<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxOOHlOcDhOUC1VVHhxRkFPb1poQkZPQWp5TVpzQnhVOW1MRVNyc290Vm5VLVduc0xwTEZQUnE0RDU3dng2LXJqUlBCVk9yQXc1bzlJTmJVLXVzeERNcEota1E2TXNzMWE1SE96eEZPUldveTNuM0Zldkx3eEZ3R0pVUVZIYlUwREFJemg4UkFIc2pkd0hFTjlieXJjaVByNmFONm1aWXNwRk0?oc=5"" target=""_blank"">Poland to probe possible links between Epstein and Russia, PM Tusk says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMiqAFBVV95cUxOOHlOcDhOUC1VVHhxRkFPb1poQkZPQWp5TVpzQnhVOW1MRVNyc290Vm5VLVduc0xwTEZQUnE0RDU3dng2LXJqUlBCVk9yQXc1bzlJTmJVLXVzeERNcEota1E2TXNzMWE1SE96eEZPUldveTNuM0Zldkx3eEZ3R0pVUVZIYlUwREFJemg4UkFIc2pkd0hFTjlieXJjaVByNmFONm1aWXNwRk0?oc=5,2026-02-03 13:29:17+00:00,,
economic_times,technology,"Big exits at Peak XV; SC slams Meta, WhatsApp",Three managing directors at Peak XV Partners have left the building to launch their own investment fund. This and more in today's ETtech Top 5.,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/big-exits-at-peakxv-sc-slams-meta-whatsapp/articleshow/127887037.cms,2026-02-03 13:31:52+00:00,,
economic_times,markets,Indus Towers bets on 5G growth and overseas expansion for revenue,"Indus Towers expects revenue growth from 5G expansion, rising data usage and overseas forays in Africa and the UAE. Management said customer payment issues have stabilised, tenancy additions are improving, and long-term tower demand remains strong despite moderated rollout pace.",https://economictimes.indiatimes.com/markets/stocks/news/indus-towers-bets-on-5g-growth-and-overseas-expansion-for-revenue/articleshow/127887444.cms,2026-02-03 13:34:49+00:00,"Indus Towers expects revenue growth from 5G expansion, rising data usage and overseas forays in Africa and the UAE. Management said customer payment issues have stabilised, tenancy additions are improving, and long-term tower demand remains strong despite moderated rollout pace.
Indus Towers sees sustained growth from 5G densification, higher data consumption and global expansion, while customer payments and tenancy additions show stability and improvement.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
reuters,world,Syrian security convoy enters key Kurdish city under US-backed deal - Reuters,"<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxNWFFsTFF0VVpKQTZ5LW13Z1VGUDBPOEptbnRSRF9WTmkwMTJ4d0JtbGZRNnpuR1A3S1FibU1pZ0VKU3VvQ2w0NDR6c3hRTW56bk80YWNrUHpjSlc0NmxWT1dqaDVFb1JPdWdPMjBaT0F3M2ZJcjRvbVFzdmU5cnpCVy1OcE1nMG1BM2t6OEJyM1lyYmgxVDFwVHM2UVBVakxnczJaV3lONHVTT2dPOF8zZnBsbVZPcVItQzFXYQ?oc=5"" target=""_blank"">Syrian security convoy enters key Kurdish city under US-backed deal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMivAFBVV95cUxNWFFsTFF0VVpKQTZ5LW13Z1VGUDBPOEptbnRSRF9WTmkwMTJ4d0JtbGZRNnpuR1A3S1FibU1pZ0VKU3VvQ2w0NDR6c3hRTW56bk80YWNrUHpjSlc0NmxWT1dqaDVFb1JPdWdPMjBaT0F3M2ZJcjRvbVFzdmU5cnpCVy1OcE1nMG1BM2t6OEJyM1lyYmgxVDFwVHM2UVBVakxnczJaV3lONHVTT2dPOF8zZnBsbVZPcVItQzFXYQ?oc=5,2026-02-03 13:37:13+00:00,,
economic_times,technology,"PLI 2.0 after finalising details with mobile, IT firms; tech jobs to cross 1.5 cr: Union minister Ashwini Vaishnaw","India's government is planning the next phase of its production linked incentive scheme for electronics. Discussions are underway with mobile phone and IT firms. New budget reforms are expected to significantly boost job creation in electronics, AI, and GCC sectors. The aim is to surpass the current employment of over one crore jobs.",https://economictimes.indiatimes.com/tech/technology/pli-2-0-after-finalising-details-with-mobile-it-firms-tech-jobs-to-cross-1-5-cr-union-minister-ashwini-vaishnaw/articleshow/127887726.cms,2026-02-03 13:49:32+00:00,,
livemint,companies,"PayPal forecasts weak 2026 profit outlook, misses Q4 revenue, stock plunges nearly 16%",PayPal announces the appointment of HP's Enrique Lores as its incoming president and CEO,https://www.livemint.com/companies/company-results/paypal-forecasts-weak-2026-profit-outlook-misses-q4-revenue-stock-plunges-nearly-16-11770124277369.html,2026-02-03 13:54:20+00:00,"American payments giant PayPal on Tuesday announced a disappointing profit outlook for 2026 and released fourth quarter results that fell short of Wall Street estimates.
The corporation also announced the appointment of HP's Enrique Lores as its incoming president and CEO.
Chriss was responsible for guiding PayPal through a turbulent phase as post-pandemic commerce activity slowed and competitive threats in its primary sector from major tech firms and emerging fintech challengers grew more intense.
PayPal announced that Chief Financial Officer Jamie Miller would act as temporary CEO until Lores takes over the position on March 1.
Consumer spending has weakened as buyers, burdened by high interest rates, persistent living expenses and signs of a cooling jobs market, reduce non-essential outlays and favor daily requirements, a trend noted by prominent retailers and consumer brands as families manage stricter budgets.
PayPal anticipates 2026 adjusted earnings to vary between a low-single digit dip and a marginal gain, trailing Wall Street projections of approximately 8% growth, reportedReutersciting LSEG analytics.
The firm reported $8.68 billion in holiday quarter (October to December) revenue, missing the $8.80 billion forecast.
Aggregate payment volumes climbed 6% on a forex-neutral basis to reach $475.1 billion.
Adjusted profit reached $1.23 per share for the quarter ending December 31, also missing the $1.28 analyst consensus.
These results diverge from the standard holiday performance for payment processors, as shoppers typically increase spending on gifts, travel and winter deals.
Expanding PayPal’s high-margin branded checkout unit was a central goal for outgoing CEO Chriss, who advocated for “profitable growth” while seeking to reduce overhead from unbranded transactions.
Digital branded checkout expansion slowed to 1% during the fourth quarter, down from 6% in the previous year.
Management attributed this to a sluggish US retail environment, global economic pressures and difficult year-over-year comparisons.
While PayPal maintains it is executing effectively in its primary segments despite rising competition, these anxieties have weighed on its stock valuation recently, with investors scrutinizing branded checkout performance.
The firm stated it is implementing immediate measures to revitalize online branded checkout growth.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
reuters,world,"Saudi Arabia set to announce major new Syria investments, Syrian official says - Reuters","<a href=""https://news.google.com/rss/articles/CBMixwFBVV95cUxNUG5KeXJkTk1zZ25BVlFXcFV4WjU3OWItUy1mQ0J5QlQyTlhpOXdiTENlVEtYQUR6TjVsOEV0Vnd5UzdzdmxBeGZoajBOQ2JaZWZ1bldBb3FFY1dEei1SWXRSZUVWT0N6LUlaMk5IZVdTT1lBTjROVVZoRUNWaTRVMm9OU3F2RUtRTEIxWE5jLWNUeDBHZTlnb3NnOEVBcF9jVDMzaGRoVXd4aWljLVpESDRXTFNMSXZEM3pRRjhDU2c2NGpCX2I4?oc=5"" target=""_blank"">Saudi Arabia set to announce major new Syria investments, Syrian official says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMixwFBVV95cUxNUG5KeXJkTk1zZ25BVlFXcFV4WjU3OWItUy1mQ0J5QlQyTlhpOXdiTENlVEtYQUR6TjVsOEV0Vnd5UzdzdmxBeGZoajBOQ2JaZWZ1bldBb3FFY1dEei1SWXRSZUVWT0N6LUlaMk5IZVdTT1lBTjROVVZoRUNWaTRVMm9OU3F2RUtRTEIxWE5jLWNUeDBHZTlnb3NnOEVBcF9jVDMzaGRoVXd4aWljLVpESDRXTFNMSXZEM3pRRjhDU2c2NGpCX2I4?oc=5,2026-02-03 14:05:02+00:00,,
economic_times,markets,JPMorgan working on new local currency debt index: Sources,"JPMorgan is finalising plans for a new index to track ​frontier market local currency bonds, investors consulted on the details told Reuters, as the bank looks to satisfy a growing ⁠appetite for riskier and more diversified high-yield debt.",https://economictimes.indiatimes.com/markets/us-stocks/news/jpmorgan-working-on-new-local-currency-debt-index-sources/articleshow/127888009.cms,2026-02-03 14:06:17+00:00,"JPMorgan is finalising plans for a new index to track ​frontier market local currency bonds, investors consulted on the details told Reuters, as the bank looks to satisfy a growing ⁠appetite for riskier and more diversified high-yield debt.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
economic_times,markets,AWL Agri Business Q3 Results: Profit down 35% to Rs 269 crore,"AWL Agri Business Ltd, formerly known as Adani Wilmar, on Tuesday posted 35 per cent drop in consolidated net profit at Rs 269 crore for December quarter 2025-26 on higher expenses.",https://economictimes.indiatimes.com/markets/stocks/earnings/awl-agri-business-q3-results-profit-down-35-to-rs-269-crore/articleshow/127888113.cms,2026-02-03 14:09:58+00:00,"AWL Agri Business Ltd, formerly known as Adani Wilmar, on Tuesday posted 35 per cent drop in consolidated net profit at Rs 269 crore for December quarter 2025-26 on higher expenses.
Choose your reason below and click on the Report button. This will alert our moderators to take action",
economic_times,technology,"Andhra Pradesh aims to emerge as IT, GCC capital, says senior official","Observing that the state government is adopting more of a cluster-based model wherein it wants to build ecosystems in a specific region,  CEO of AP Economic Development Board (EDB), C M Saikanth Varma said Visakhapatnam is being projected as an IT, GCC and AI cluster.",https://economictimes.indiatimes.com/tech/technology/andhra-pradesh-aims-to-emerge-as-it-gcc-capital-says-senior-official/articleshow/127888221.cms,2026-02-03 14:13:14+00:00,,
economic_times,technology,Kerala seeks public views on curbing social media addiction among children,"Kerala's General Education Department is seeking public input on tackling children's growing social media addiction. Minister V Sivankutty highlighted concerns about screen time impacting health and social skills. The state aims to promote responsible technology use, not a ban. Discussions are underway regarding strict laws or increased awareness programs for parents and children.",https://economictimes.indiatimes.com/tech/technology/kerala-seeks-public-views-on-curbing-social-media-addiction-among-children/articleshow/127888333.cms,2026-02-03 14:25:26+00:00,,
economic_times,technology,"Nazara Technologies Q3 FY26 revenue dips 24% to Rs 406 crore, profit falls 35%","Gaming and media firm Nazara Technologies reported a 24% drop in Q3 revenue to Rs 405.9 crore, with net profit down 35% to Rs 8.8 crore, mainly due to the deconsolidation of Nodwin Gaming. Sequentially, the company returned to profit from a Q2 loss of Rs 33.9 crore. Nazara also approved fresh investments in Rusk Media and nCore Games.",https://economictimes.indiatimes.com/tech/technology/nazara-technologies-q3-fy26-revenue-dips-24-to-rs-406-crore-profit-falls-35/articleshow/127888440.cms,2026-02-03 14:29:39+00:00,,
economic_times,markets,"US stocks mixed as gold, silver bounce back","U.S. stocks showed stability Tuesday, with the S&amp;P 500 nearing an all-time high, boosted by Palantir's strong earnings and AI optimism. Gold and silver rebounded significantly after a sharp sell-off, recovering from recent declines. Major international markets also saw gains, particularly in Asia, while European indexes experienced a slight dip.",https://economictimes.indiatimes.com/markets/us-stocks/news/sp-500-nasdaq-open-higher-as-earnings-deluge-takes-center-stage/articleshow/127888585.cms,2026-02-03 14:36:47+00:00,"U.S. stocks showed stability Tuesday, with the S&P 500 nearing an all-time high, boosted by Palantir's strong earnings and AI optimism. Gold and silver rebounded significantly after a sharp sell-off, recovering from recent declines. Major international markets also saw gains, particularly in Asia, while European indexes experienced a slight dip.
Choose your reason below and click on the Report button. This will alert our moderators to take action",
livemint,markets,Fractal Analytics nearly halves IPO size as valuation leaves PEs unhappy,"Fractal Analytics is likely to be valued at around  ₹18,000 crore, or about $2 billion, lower than the $2.44 billion valuation it fetched in its last fundraise.",https://www.livemint.com/market/ipo/fractal-analytics-public-issue-valuation-investors-market-conditions-11770126378903.html,2026-02-03 14:42:49+00:00,"Enterprise AI firm Fractal Analytics Ltd has trimmed the size of its public issue after its investors, including private equity majors Apax Partners and TPG Capital, decided to sell a smaller stake due to a lower-than-expected valuation amid uncertain market conditions, two people close to the development toldMint.
The AI unicorn now plans to raise₹2,834 crore, 42% less than the planned₹4,900 crore, its red herring prospectus filed on 2 February showed.
The Mumbai- and New York City-headquartered firm is likely to announce the price band on 4 February, which can value it at around₹18,000 crore, or about $2 billion, one of the people said.
This valuation is significantly lower than what investors were first told when the initial public offering (IPO) pitch was being finalized with merchant banks, the second person added.
This will also be lower than the $2.44 billion valuation the company fetched in its last fundraise, in which it raised $170 million from investors including Trust Investment Advisors, White Oak Capital Management, Gaja Capital, and Neo Asset Management.
The IPO was originally planned to be launched in December, which was then shifted to January, before a February date was finalized as bankers were waiting for the right time, the people said, on the condition of anonymity.
Other than Apax and TPG, selling shareholders include Satya Kumari Remala, Rao Venkateswara Remala, and GLM Family Trust.
Apax will be offloading shares worth₹880 crore as opposed to its earlier stake sale size of₹1,463 crore. TPG, meanwhile, slashed its OFS size by 78% from₹2,000 crore to₹450 crore, the RHP showed.
The company has also not raised any pre-IPO funds, despite weighing a₹256-crore round.
Of the₹1,024 crore the company plans to raise through the fresh issue,₹265 crore has been earmarked for investment in its subsidiary, Fractal USA, and for debt repayment. From the remaining amount,₹355 crore will be used for research and development and for the sales of Fractal Alpha, which enables the incubation of new businesses and the integration of acquired businesses.
In addition,₹57 crore will be used to purchase laptops, and₹121 crore to set up new offices in India.
This means that the remaining unallocated amount, originally intended for funding inorganic growth and general corporate purposes, will decrease from₹475 crore to₹225 crore.
Over the last three years, Fractal has raised₹75.2 crore, primarily through the issuance of equity via employee stock ownership plans (Esops). Ahead of the filing of draft papers, Apax sold 1,541 shares to Janaki Akella, an independent director at the company, for₹5,550 apiece. Subsequently, a bonus issue of four shares for every one share held adjusted the price of every share to₹1,110.
Between the filing of the DRHP and the RHP, the company allotted shares to employees under its Esops and time-based monthly income plans.
Other than this, on 23 January, Apax was allotted 16.6 million shares upon conversion of its compulsorily convertible preference shares (CCPSs), while TPG was allotted 5.93 million shares upon conversion of its CCPSs.
Fractal's IPO comes hot on the heels of an India-US trade deal, even as broader discourse on AI bubble concerns has taken centre stage. While experts worldwide debate whether AI is overvalued, there is still hope that India can outperform its global peers if the AI bubble bursts.
Its consolidated revenue from operations rose 20% year-on-year to₹1,559 crore for the six-month period ended September 2025.
The firm's earnings before interest, taxes, depreciation and amortization stood at₹200 crore, up 50%. Its margin against the top line was 12.8%, up from 10.3% a year ago.
Its profit stood at₹71 crore, registering a 3% decline from the year-ago period's₹73 crore, mainly because the previous period had a higher deferred tax credit component of₹23 crore, versus the current period's₹0.5 crore.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
economic_times,markets,"AB Capital Q3 Results: Cons PAT jumps 33% YoY to Rs 945 crore, revenue up 27%","Aditya Birla Capital posted a strong Q3FY26 with profit rising 33% and revenue up 27%, led by robust lending, insurance and asset management growth, improving asset quality and higher disbursements across businesses.",https://economictimes.indiatimes.com/markets/stocks/earnings/ab-capital-q3-results-cons-pat-jumps-33-yoy-to-rs-945-crore-revenue-up-27/articleshow/127888730.cms,2026-02-03 14:48:37+00:00,"Aditya Birla Capital posted a strong Q3FY26 with profit rising 33% and revenue up 27%, led by robust lending, insurance and asset management growth, improving asset quality and higher disbursements across businesses.
Aditya Birla Capital delivered healthy Q3 growth as lending, insurance and asset management businesses expanded, lifting profits, margins and asset quality.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
livemint,markets,"Wall Street gains on AI optimism, Palantir climbs 8.6%, PayPal sinks 17.3%, PepsiCo rises 1.7%","At 9:33 a.m. ET the Dow Jones Industrial Average rose 0.24%, to 49,528.50, the S&amp;amp;P 500 gained 0.07%, to 6,981.15 and the Nasdaq Composite gained 0.12%, to 23,621.33",https://www.livemint.com/market/stock-market-news/wall-street-mixed-as-investors-brace-for-corporate-earnings-11770130313727.html,2026-02-03 14:59:11+00:00,"US stock indices gainedon Tuesday, driven by artificial intelligence tailwinds following Palantir Technologies’ impressive fourth quarter results.
Reports from major tech corporations have highlighted an increasinginvestor focuson returns from extensive capital spending initiatives. Outlays for AI-centric hardware have surged, forcing firms to convert investments into tangible profits that justify elevated market prices.
At 9:33 a.m. ET the Dow Jones Industrial Average rose 0.24%, to 49,528.50, the S&P 500 gained 0.07%, to 6,981.15 and the Nasdaq Composite gained 0.12%, to 23,621.33.
Investors are evaluating reports that critical monthly employment data, due on Friday, might be postponed because of a partial federal shutdown. Tuesday’s JOLTS data was also delayed.
Palantir Technologies shares climbed 8.6% on a near doubling of revenue tied to artificial intelligence products.
Teradyne stock surged 7.8% after the chip-testing equipment maker forecast a strong first-quarter outlook.
Pfizer shares slumped 4.4% on a quarterly loss and after disclosing it again doesn't plan to buy back stock in 2026.
Walt Disney shares dipped 1.6% after the entertainment giant named parks division chief Josh D'Amaro as its new CEO.
Google parent Alphabet added 0.8% after hitting a record high in the previous session.
PepsiCo shares rose 1.7%, with the firm announcing a price cut on core brands such as Lay's and Doritos.
At 09:36 a.m. ET (1436 GMT), spot gold rose 5.1% to $4,901.75 per ounce. US gold futures for April delivery soared 5.9% to $4,926.40 per ounce.
Silver rallied 9.4% to $86.92 an ounce on Tuesday, after a record 27% one-day decline on Friday and falling a further 6% on Monday.
Among other metals, spot platinum climbed 6.3% to $2,255.55 per ounce, while palladium was up 5.1% at $1,806.85.
Oil prices inched higher on Tuesday after falling more than 4% in the previous session as market participants assessed the possibility of a de-escalation in US-Iran tensions.
Brent crude futures rose 45 cents, or 0.68%, at $66.75 per barrel by 1413 GMT, while US West Texas Intermediate crude was at $62.70 a barrel, up 56 cents, or 0.9%.
On Monday, oil prices slumped more than 4% after US President Donald Trump said Iran was ""seriously talking"" with Washington, signalling a de-escalation of tensions.
Iran and the U.S. are expected to resume nuclear talks on Friday in Turkey, officials from both sides told Reuters on Monday.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
economic_times,industry-auto,Exide Industries to grow exports by taking advantage of trade deals,"Exide Industries is set to significantly boost its exports to the EU and US, targeting Rs 400-500 crore in incremental revenue by FY27. The company plans to leverage the India-EU free trade agreement and favorable US tariffs to expand its market reach, particularly for premium car segment batteries and forklift batteries.",https://economictimes.indiatimes.com/industry/auto/auto-components/exide-industries-to-grow-exports-by-taking-advantage-of-trade-deals/articleshow/127888946.cms,2026-02-03 14:59:56+00:00,"Exide Industries is set to significantly boost its exports to the EU and US, targeting Rs 400-500 crore in incremental revenue by FY27. The company plans to leverage the India-EU free trade agreement and favorable US tariffs to expand its market reach, particularly for premium car segment batteries and forklift batteries.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
economic_times,markets,"US trade deal: At Rs 5,236 crore, FIIs buying in Indian stocks is the highest in over three months","Foreign investors returned strongly to Indian equities after the India-US trade deal eased tariff fears. FIIs logged their biggest single-day buying since October, lifting stocks, strengthening the rupee and improving bond market sentiment amid hopes of trade stability.",https://economictimes.indiatimes.com/markets/stocks/news/us-trade-deal-at-rs-5236-crore-fiis-buying-in-indian-stocks-is-the-highest-in-over-three-months/articleshow/127888894.cms,2026-02-03 15:02:18+00:00,"Foreign investors returned strongly to Indian equities after the India-US trade deal eased tariff fears. FIIs logged their biggest single-day buying since October, lifting stocks, strengthening the rupee and improving bond market sentiment amid hopes of trade stability.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
economic_times,markets,Nazara Tech Q3 Results: Profit tanks 35% to Rs 8.84 crore,"Diversified gaming platform Nazara Technologies on Tuesday posted a 35.3 per cent drop in consolidated profit for the December quarter at Rs 8.84 crore, as revenue from operations also fell.",https://economictimes.indiatimes.com/markets/stocks/earnings/nazara-tech-q3-results-profit-tanks-35-to-rs-8-84-crore/articleshow/127888987.cms,2026-02-03 15:04:58+00:00,"Diversified gaming platform Nazara Technologies on Tuesday posted a 35.3 per cent drop in consolidated profit for the December quarter at Rs 8.84 crore, as revenue from operations also fell.
Choose your reason below and click on the Report button. This will alert our moderators to take action",
